id  , node_mac           , timestamp , received_at                 , air_quality_ppm, temperature, humidity, noise_db, mq135_raw, sound_raw, hop_count, seq_num, rssi, recv_rssi, battery_pct, peer_count, node_state
(557, '1C:C3:AB:B3:F2:84', 1773931410, '2026-03-19T14:43:30.918965',            6.1 , 31.2       , 54.2    ,     54.2,         0,      2000,         1,      87, -56 , -59      ,         100,          2, 1)
(558, '1C:C3:AB:B3:7F:08', 1773931417, '2026-03-19T14:43:37.779919',            6.1 , 32.5       , 52.4    ,     52.4,         0,      1627,         1,     552, -55 , -57      ,         100,          2, 1)
(559, '1C:C3:AB:B3:F2:84', 1773931420, '2026-03-19T14:43:41.056898',            6.1 , 31.2       , 54.2    ,     54.2,         0,      2001,         1,      88, -57 , -59      ,         100,          2, 1)
(560, '1C:C3:AB:B3:7F:08', 1773931427, '2026-03-19T14:43:47.418677',            6.1 , 32.5       , 52.4    ,     52.4,         0,      1629,         1,     553, -55 , -57      ,         100,          2, 1)
(561, '1C:C3:AB:B3:F2:84', 1773931430, '2026-03-19T14:43:51.091867',            6.1 , 31.2       , 54.2    ,     54.2,         0,      2001,         1,      89, -57 , -59      ,         100,          2, 1)
(562, '1C:C3:AB:B3:7F:08', 1773931437, '2026-03-19T14:43:58.157237',            6.1 , 32.5       , 52.4    ,     52.4,         0,      1631,         1,     554, -55 , -57      ,         100,          2, 1)
(563, '1C:C3:AB:B3:F2:84', 1773931440, '2026-03-19T14:44:00.688379',            6.1 , 31.2       , 54.1    ,     54.2,         0,      2001,         1,      90, -57 , -58      ,         100,          2, 1)
(564, '1C:C3:AB:B3:7F:08', 1773931447, '2026-03-19T14:44:08.090570',            6.1 , 32.5       , 52.4    ,     52.4,         0,      1632,         1,     555, -55 , -58      ,         100,          2, 1)
(565, '1C:C3:AB:B3:F2:84', 1773931450, '2026-03-19T14:44:10.885839',            6.1 , 31.2       , 54.1    ,     54.2,         0,      2000,         1,      91, -56 , -58      ,         100,          2, 1)
(566, '1C:C3:AB:B3:7F:08', 1773931457, '2026-03-19T14:44:17.641296',            6.1 , 32.5       , 52.4    ,     52.4,         0,      1632,         1,     556, -55 , -58      ,         100,          2, 1)
(567, '1C:C3:AB:B3:F2:84', 1773931460, '2026-03-19T14:44:20.803436',            6.1 , 31.2       , 54.1    ,     54.2,         0,      2002,         1,      92, -56 , -58      ,         100,          2, 1)
(568, '1C:C3:AB:B3:7F:08', 1773931467, '2026-03-19T14:44:28.263584',            6.1 , 32.5       , 52.4    ,     52.4,         0,      1632,         1,     557, -55 , -58      ,         100,          2, 1)
(569, '1C:C3:AB:B3:F2:84', 1773931470, '2026-03-19T14:44:31.240772',            6.1 , 31.3       , 54.0    ,     54.2,         0,      2001,         1,      93, -57 , -59      ,         100,          2, 1)
(570, '1C:C3:AB:B3:7F:08', 1773931477, '2026-03-19T14:44:38.196844',            6.1 , 32.5       , 52.5    ,     52.4,         0,      1633,         1,     558, -56 , -57      ,         100,          2, 1)
(571, '1C:C3:AB:B3:F2:84', 1773931480, '2026-03-19T14:44:41.575987',            6.1 , 31.3       , 53.9    ,     54.2,         0,      2005,         1,      94, -57 , -59      ,         100,          2, 1)
(572, '1C:C3:AB:B3:7F:08', 1773931487, '2026-03-19T14:44:48.334340',            6.1 , 32.5       , 52.5    ,     52.4,         0,      1633,         1,     559, -57 , -60      ,         100,          2, 1)
(573, '1C:C3:AB:B3:F2:84', 1773931490, '2026-03-19T14:44:51.508424',            6.1 , 31.3       , 53.9    ,     54.2,         0,      2003,         1,      95, -58 , -59      ,         100,          2, 1)
(574, '1C:C3:AB:B3:7F:08', 1773931497, '2026-03-19T14:44:57.870839',            6.1 , 32.5       , 52.6    ,     52.4,         0,      1633,         1,     560, -58 , -59      ,         100,          2, 1)
(575, '1C:C3:AB:B3:F2:84', 1773931500, '2026-03-19T14:45:01.543714',            6.1 , 31.3       , 53.9    ,     54.2,         0,      2004,         1,      96, -57 , -59      ,         100,          2, 1)
(576, '1C:C3:AB:B3:7F:08', 1773931507, '2026-03-19T14:45:08.421234',            6.1 , 32.5       , 52.6    ,     52.4,         0,      1634,         1,     561, -57 , -58      ,         100,          2, 1)
(577, '1C:C3:AB:B3:F2:84', 1773931511, '2026-03-19T14:45:11.783844',            6.1 , 31.4       , 53.9    ,     54.2,         0,      2004,         1,      97, -57 , -60      ,         100,          2, 1)
(578, '1C:C3:AB:B3:7F:08', 1773931517, '2026-03-19T14:45:18.543187',            6.1 , 32.5       , 52.5    ,     52.4,         0,      1635,         1,     562, -70 , -66      ,         100,          2, 1)
(579, '1C:C3:AB:B3:F2:84', 1773931521, '2026-03-19T14:45:21.220516',            6.1 , 31.4       , 53.9    ,     54.2,         0,      2004,         1,      98, -58 , -59      ,         100,          2, 1)
(580, '1C:C3:AB:B3:7F:08', 1773931527, '2026-03-19T14:45:28.577411',            6.1 , 32.5       , 52.5    ,     52.4,         0,      1636,         1,     563, -64 , -60      ,         100,          2, 1)
(581, '1C:C3:AB:B3:F2:84', 1773931531, '2026-03-19T14:45:31.854569',            6.1 , 31.4       , 53.8    ,     54.2,         0,      2004,         1,      99, -58 , -60      ,         100,          2, 1)
(582, '1C:C3:AB:B3:7F:08', 1773931538, '2026-03-19T14:45:38.920185',            6.1 , 32.5       , 52.5    ,     52.4,         0,      1637,         1,     564, -61 , -63      ,         100,          2, 1)
(583, '1C:C3:AB:B3:F2:84', 1773931541, '2026-03-19T14:45:41.689741',            6.1 , 31.4       , 53.6    ,     54.2,         0,      2003,         1,     100, -57 , -60      ,         100,          2, 1)
(584, '1C:C3:AB:B3:7F:08', 1773931548, '2026-03-19T14:45:48.866679',            6.1 , 32.5       , 52.4    ,     52.4,         0,      1637,         1,     565, -61 , -63      ,         100,          2, 1)
(585, '1C:C3:AB:B3:F2:84', 1773931551, '2026-03-19T14:45:51.729088',            6.1 , 31.4       , 53.6    ,     54.2,         0,      2005,         1,     101, -58 , -59      ,         100,          2, 1)
(586, '1C:C3:AB:B3:7F:08', 1773931558, '2026-03-19T14:45:58.714331',            6.1 , 32.5       , 52.4    ,     52.4,         0,      1639,         1,     566, -62 , -77      ,         100,          2, 1)
(587, '1C:C3:AB:B3:F2:84', 1773931561, '2026-03-19T14:46:01.666292',            6.1 , 31.4       , 53.6    ,     54.2,         0,      2005,         1,     102, -57 , -58      ,         100,          2, 1)
(588, '1C:C3:AB:B3:7F:08', 1773931568, '2026-03-19T14:46:08.321019',            6.1 , 32.5       , 52.4    ,     52.4,         0,      1639,         1,     567, -59 , -63      ,         100,          2, 1)
(589, '1C:C3:AB:B3:F2:84', 1773931571, '2026-03-19T14:46:11.995361',            6.1 , 31.4       , 53.5    ,     54.2,         0,      2005,         1,     103, -57 , -60      ,         100,          2, 1)
(590, '1C:C3:AB:B3:7F:08', 1773931578, '2026-03-19T14:46:19.163940',            6.1 , 32.5       , 52.4    ,     52.4,         0,      1641,         1,     568, -63 , -66      ,         100,          2, 1)
(591, '1C:C3:AB:B3:F2:84', 1773931581, '2026-03-19T14:46:21.832720',            6.1 , 31.4       , 53.4    ,     54.2,         0,      2007,         1,     104, -58 , -60      ,         100,          2, 1)
(592, '1C:C3:AB:B3:7F:08', 1773931588, '2026-03-19T14:46:28.994039',            6.1 , 32.5       , 52.4    ,     52.5,         0,      1643,         1,     569, -65 , -68      ,         100,          2, 1)
(593, '1C:C3:AB:B3:F2:84', 1773931591, '2026-03-19T14:46:31.671229',            6.1 , 31.4       , 53.4    ,     54.2,         0,      2005,         1,     105, -57 , -60      ,         100,          2, 1)
(594, '1C:C3:AB:B3:7F:08', 1773931598, '2026-03-19T14:46:39.029904',            6.1 , 32.5       , 52.4    ,     52.5,         0,      1645,         1,     570, -64 , -62      ,         100,          2, 1)
(595, '1C:C3:AB:B3:F2:84', 1773931601, '2026-03-19T14:46:42.511057',            6.1 , 31.4       , 53.4    ,     54.2,         0,      2006,         1,     106, -57 , -59      ,         100,          2, 1)
(596, '1C:C3:AB:B3:7F:08', 1773931608, '2026-03-19T14:46:49.064781',            6.1 , 32.5       , 52.4    ,     52.5,         0,      1645,         1,     571, -62 , -65      ,         100,          2, 1)
(597, '1C:C3:AB:B3:F2:84', 1773931611, '2026-03-19T14:46:52.342008',            6.1 , 31.4       , 53.3    ,     54.2,         0,      2006,         1,     107, -58 , -59      ,         100,          2, 1)
(598, '1C:C3:AB:B3:7F:08', 1773931618, '2026-03-19T14:46:59.099912',            6.1 , 32.5       , 52.4    ,     52.5,         0,      1648,         1,     572, -59 , -65      ,         100,          2, 1)
(599, '1C:C3:AB:B3:F2:84', 1773931621, '2026-03-19T14:47:02.377197',            6.1 , 31.4       , 53.3    ,     54.2,         0,      2007,         1,     108, -57 , -59      ,         100,          2, 1)
(600, '1C:C3:AB:B3:7F:08', 1773931628, '2026-03-19T14:47:08.744524',            6.1 , 32.5       , 52.4    ,     52.5,         0,      1647,         1,     573, -63 , -63      ,         100,          2, 1)
(601, '1C:C3:AB:B3:F2:84', 1773931631, '2026-03-19T14:47:12.514468',            6.1 , 31.4       , 53.2    ,     54.2,         0,      2009,         1,     109, -57 , -59      ,         100,          2, 1)
(602, '1C:C3:AB:B3:7F:08', 1773931638, '2026-03-19T14:47:18.774761',            6.1 , 32.5       , 52.4    ,     52.5,         0,      1648,         1,     574, -61 , -63      ,         100,          2, 1)
(603, '1C:C3:AB:B3:F2:84', 1773931641, '2026-03-19T14:47:22.447230',            6.1 , 31.4       , 53.2    ,     54.2,         0,      2007,         1,     110, -58 , -61      ,         100,          2, 1)
(604, '1C:C3:AB:B3:7F:08', 1773931648, '2026-03-19T14:47:29.410549',            6.1 , 32.5       , 52.4    ,     52.5,         0,      1648,         1,     575, -60 , -63      ,         100,          2, 1)
(605, '1C:C3:AB:B3:F2:84', 1773931651, '2026-03-19T14:47:32.087978',            6.1 , 31.4       , 53.3    ,     54.2,         0,      2010,         1,     111, -58 , -60      ,         100,          2, 1)
(606, '1C:C3:AB:B3:7F:08', 1773931658, '2026-03-19T14:47:39.051390',            6.1 , 32.5       , 52.4    ,     52.5,         0,      1648,         1,     576, -66 , -72      ,         100,          2, 1)
(607, '1C:C3:AB:B3:F2:84', 1773931662, '2026-03-19T14:47:42.124358',            6.1 , 31.4       , 53.3    ,     54.2,         0,      2007,         1,     112, -58 , -61      ,         100,          2, 1)
(608, '1C:C3:AB:B3:7F:08', 1773931668, '2026-03-19T14:47:49.481446',            6.1 , 32.5       , 52.4    ,     52.5,         0,      1648,         1,     577, -62 , -64      ,         100,          2, 1)
(609, '1C:C3:AB:B3:F2:84', 1773931672, '2026-03-19T14:47:52.762754',            6.1 , 31.4       , 53.2    ,     54.2,         0,      2010,         1,     113, -57 , -59      ,         100,          2, 1)
(610, '1C:C3:AB:B3:7F:08', 1773931678, '2026-03-19T14:47:59.542624',            6.1 , 32.5       , 52.5    ,     52.5,         0,      1648,         1,     578, -63 , -65      ,         100,          2, 1)
(611, '1C:C3:AB:B3:F2:84', 1773931682, '2026-03-19T14:48:02.690938',            6.1 , 31.4       , 53.1    ,     54.2,         0,      2009,         1,     114, -57 , -60      ,         100,          2, 1)
(612, '1C:C3:AB:B3:7F:08', 1773931688, '2026-03-19T14:48:09.554361',            6.1 , 32.5       , 52.5    ,     52.5,         0,      1648,         1,     579, -61 , -62      ,         100,          2, 1)
(613, '1C:C3:AB:B3:F2:84', 1773931692, '2026-03-19T14:48:12.828577',            6.1 , 31.4       , 53.1    ,     54.2,         0,      2010,         1,     115, -57 , -59      ,         100,          2, 1)
(614, '1C:C3:AB:B3:7F:08', 1773931699, '2026-03-19T14:48:19.193810',            6.1 , 32.5       , 52.5    ,     52.5,         0,      1650,         1,     580, -62 , -64      ,         100,          2, 1)
(615, '1C:C3:AB:B3:F2:84', 1773931702, '2026-03-19T14:48:23.068436',            6.1 , 31.4       , 53.1    ,     54.2,         0,      2011,         1,     116, -57 , -59      ,         100,          2, 1)
(616, '1C:C3:AB:B3:7F:08', 1773931709, '2026-03-19T14:48:29.827493',            6.1 , 32.5       , 52.5    ,     52.5,         0,      1651,         1,     581, -62 , -65      ,         100,          2, 1)
(617, '1C:C3:AB:B3:F2:84', 1773931712, '2026-03-19T14:48:33.102805',            6.1 , 31.4       , 53.1    ,     54.2,         0,      2011,         1,     117, -57 , -59      ,         100,          2, 1)
(618, '1C:C3:AB:B3:7F:08', 1773931719, '2026-03-19T14:48:39.766746',            6.1 , 32.5       , 52.5    ,     52.5,         0,      1653,         1,     582, -61 , -63      ,         100,          2, 1)
(619, '1C:C3:AB:B3:F2:84', 1773931722, '2026-03-19T14:48:42.537394',            6.1 , 31.5       , 53.0    ,     54.2,         0,      2011,         1,     118, -57 , -59      ,         100,          2, 1)
(620, '1C:C3:AB:B3:7F:08', 1773931729, '2026-03-19T14:48:50.102354',            6.1 , 32.5       , 52.5    ,     52.5,         0,      1652,         1,     583, -62 , -61      ,         100,          2, 1)
(621, '1C:C3:AB:B3:F2:84', 1773931732, '2026-03-19T14:48:52.582493',            6.1 , 31.5       , 53.0    ,     54.2,         0,      2011,         1,     119, -56 , -60      ,         100,          2, 1)
(622, '1C:C3:AB:B3:7F:08', 1773931739, '2026-03-19T14:48:59.933285',            6.1 , 32.4       , 52.6    ,     52.5,         0,      1654,         1,     584, -60 , -62      ,         100,          2, 1)
(623, '1C:C3:AB:B3:F2:84', 1773931742, '2026-03-19T14:49:03.209658',            6.1 , 31.5       , 53.0    ,     54.2,         0,      2013,         1,     120, -57 , -59      ,         100,          2, 1)
(624, '1C:C3:AB:B3:7F:08', 1773931749, '2026-03-19T14:49:09.968179',            6.1 , 32.4       , 52.6    ,     52.5,         0,      1655,         1,     585, -63 , -61      ,         100,          2, 1)
(625, '1C:C3:AB:B3:F2:84', 1773931752, '2026-03-19T14:49:13.245149',            6.1 , 31.5       , 53.0    ,     54.2,         0,      2013,         1,     121, -59 , -60      ,         100,          2, 1)
(626, '1C:C3:AB:B3:7F:08', 1773931759, '2026-03-19T14:49:20.003655',            6.1 , 32.4       , 52.6    ,     52.5,         0,      1657,         1,     586, -61 , -63      ,         100,          2, 1)
(627, '1C:C3:AB:B3:F2:84', 1773931762, '2026-03-19T14:49:22.783124',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2012,         1,     122, -59 , -61      ,         100,          2, 1)
(628, '1C:C3:AB:B3:7F:08', 1773931769, '2026-03-19T14:49:29.609611',            6.1 , 32.4       , 52.6    ,     52.5,         0,      1658,         1,     587, -60 , -63      ,         100,          2, 1)
(629, '1C:C3:AB:B3:F2:84', 1773931772, '2026-03-19T14:49:33.227365',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2013,         1,     123, -58 , -60      ,         100,          2, 1)
(630, '1C:C3:AB:B3:7F:08', 1773931779, '2026-03-19T14:49:40.278891',            6.1 , 32.4       , 52.7    ,     52.6,         0,      1661,         1,     588, -60 , -69      ,         100,          2, 1)
(631, '1C:C3:AB:B3:F2:84', 1773931782, '2026-03-19T14:49:43.453609',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2013,         1,     124, -58 , -62      ,         100,          2, 1)
(632, '1C:C3:AB:B3:7F:08', 1773931789, '2026-03-19T14:49:50.027953',            6.1 , 32.4       , 52.7    ,     52.6,         0,      1661,         1,     589, -60 , -60      ,         100,          2, 1)
(633, '1C:C3:AB:B3:F2:84', 1773931792, '2026-03-19T14:49:52.994500',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2013,         1,     125, -58 , -60      ,         100,          2, 1)
(634, '1C:C3:AB:B3:7F:08', 1773931799, '2026-03-19T14:50:00.451711',            6.1 , 32.4       , 52.7    ,     52.6,         0,      1662,         1,     590, -58 , -63      ,         100,          2, 1)
(635, '1C:C3:AB:B3:F2:84', 1773931802, '2026-03-19T14:50:03.646358',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2015,         1,     126, -60 , -65      ,         100,          2, 1)
(636, '1C:C3:AB:B3:7F:08', 1773931809, '2026-03-19T14:50:09.887794',            6.1 , 32.4       , 52.7    ,     52.5,         0,      1660,         1,     591, -65 , -63      ,         100,          2, 1)
(637, '1C:C3:AB:B3:F2:84', 1773931812, '2026-03-19T14:50:13.559367',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2015,         1,     127, -59 , -60      ,         100,          2, 1)
(638, '1C:C3:AB:B3:7F:08', 1773931819, '2026-03-19T14:50:19.965607',            6.1 , 32.4       , 52.8    ,     52.6,         0,      1662,         1,     592, -59 , -66      ,         100,          2, 1)
(639, '1C:C3:AB:B3:F2:84', 1773931823, '2026-03-19T14:50:23.799032',            6.1 , 31.5       , 53.0    ,     54.2,         0,      2015,         1,     128, -58 , -61      ,         100,          2, 1)
(640, '1C:C3:AB:B3:7F:08', 1773931829, '2026-03-19T14:50:30.210894',            6.1 , 32.4       , 52.9    ,     52.6,         0,      1663,         1,     593, -70 , -77      ,         100,          2, 1)
(641, '1C:C3:AB:B3:F2:84', 1773931833, '2026-03-19T14:50:33.841743',            6.1 , 31.5       , 53.0    ,     54.2,         0,      2014,         1,     129, -60 , -59      ,         100,          2, 1)
(642, '1C:C3:AB:B3:7F:08', 1773931839, '2026-03-19T14:50:40.094900',            6.1 , 32.4       , 52.9    ,     52.6,         0,      1664,         1,     594, -70 , -71      ,         100,          2, 1)
(643, '1C:C3:AB:B3:F2:84', 1773931843, '2026-03-19T14:50:43.767303',            6.1 , 31.5       , 53.0    ,     54.2,         0,      2017,         1,     130, -60 , -62      ,         100,          2, 1)
(644, '1C:C3:AB:B3:7F:08', 1773931850, '2026-03-19T14:50:50.731790',            6.1 , 32.4       , 52.9    ,     52.6,         0,      1665,         1,     595, -76 , -69      ,         100,          2, 1)
(645, '1C:C3:AB:B3:F2:84', 1773931853, '2026-03-19T14:50:53.904962',            6.1 , 31.5       , 53.0    ,     54.2,         0,      2015,         1,     131, -59 , -62      ,         100,          2, 1)
(646, '1C:C3:AB:B3:7F:08', 1773931860, '2026-03-19T14:51:00.767432',            6.1 , 32.4       , 52.9    ,     52.6,         0,      1665,         1,     596, -53 , -78      ,         100,          2, 1)
(647, '1C:C3:AB:B3:F2:84', 1773931863, '2026-03-19T14:51:03.452657',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2016,         1,     132, -53 , -54      ,         100,          2, 1)
(648, '1C:C3:AB:B3:7F:08', 1773931870, '2026-03-19T14:51:10.407184',            6.1 , 32.4       , 52.9    ,     52.6,         0,      1666,         1,     597, -61 , -59      ,         100,          2, 1)
(649, '1C:C3:AB:B3:F2:84', 1773931873, '2026-03-19T14:51:13.517653',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2016,         1,     133, -65 , -64      ,         100,          2, 1)
(650, '1C:C3:AB:B3:7F:08', 1773931880, '2026-03-19T14:51:20.836459',            6.1 , 32.4       , 52.9    ,     52.6,         0,      1666,         1,     598, -54 , -60      ,         100,          2, 1)
(651, '1C:C3:AB:B3:F2:84', 1773931883, '2026-03-19T14:51:24.114085',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2016,         1,     134, -56 , -57      ,         100,          2, 1)
(652, '1C:C3:AB:B3:7F:08', 1773931890, '2026-03-19T14:51:30.399394',           14.26, 32.4       , 52.9    ,     51.8,        60,      1520,         1,     599, -55 , -52      ,         100,          2, 1)
(653, '1C:C3:AB:B3:F2:84', 1773931893, '2026-03-19T14:51:33.651889',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2018,         1,     135, -64 , -73      ,         100,          2, 1)
(654, '1C:C3:AB:B3:7F:08', 1773931900, '2026-03-19T14:51:40.906778',           15.16, 32.4       , 59.3    ,     50.1,        64,      1259,         1,     600, -46 , -43      ,         100,          2, 1)
(655, '1C:C3:AB:B3:F2:84', 1773931903, '2026-03-19T14:51:43.692448',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2018,         1,     136, -56 , -62      ,         100,          2, 1)
(656, '1C:C3:AB:B3:7F:08', 1773931910, '2026-03-19T14:51:50.551197',            8.01, 32.7       , 78.2    ,     49.6,        17,      1179,         1,     601, -49 , -50      ,         100,          2, 1)
(657, '1C:C3:AB:B3:F2:84', 1773931913, '2026-03-19T14:51:54.219209',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2017,         1,     137, -61 , -59      ,         100,          2, 1)
(658, '1C:C3:AB:B3:7F:08', 1773931920, '2026-03-19T14:52:01.183380',            9.6 , 32.8       , 84.5    ,     49.3,        30,      1136,         1,     602, -50 , -50      ,         100,          2, 1)
(659, '1C:C3:AB:B3:F2:84', 1773931923, '2026-03-19T14:52:04.254678',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2018,         1,     138, -61 , -60      ,         100,          2, 1)
(660, '1C:C3:AB:B3:7F:08', 1773931930, '2026-03-19T14:52:11.221352',            7.15, 33.0       , 88.5    ,     49.9,        10,      1229,         1,     603, -53 , -57      ,         100,          2, 1)
(661, '1C:C3:AB:B3:F2:84', 1773931933, '2026-03-19T14:52:13.898667',            6.1 , 31.5       , 52.9    ,     54.3,         0,      2020,         1,     139, -67 , -70      ,         100,          2, 1)
(662, '1C:C3:AB:B3:7F:08', 1773931940, '2026-03-19T14:52:21.365675',            6.61, 33.0       , 90.2    ,     50.7,         5,      1343,         1,     604, -62 , -62      ,         100,          2, 1)
(663, '1C:C3:AB:B3:F2:84', 1773931943, '2026-03-19T14:52:24.529832',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2019,         1,     140, -63 , -57      ,         100,          2, 1)
(664, '1C:C3:AB:B3:7F:08', 1773931950, '2026-03-19T14:52:31.291712',            6.48, 33.0       , 89.5    ,     51.3,         4,      1440,         1,     605, -62 , -68      ,         100,          2, 1)
(665, '1C:C3:AB:B3:F2:84', 1773931953, '2026-03-19T14:52:34.564962',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2019,         1,     141, -57 , -60      ,         100,          2, 1)
(666, '1C:C3:AB:B3:7F:08', 1773931960, '2026-03-19T14:52:41.323201',            6.35, 32.9       , 87.2    ,     51.7,         3,      1498,         1,     606, -54 , -58      ,         100,          2, 1)
(667, '1C:C3:AB:B3:F2:84', 1773931963, '2026-03-19T14:52:44.600278',            6.1 , 31.5       , 52.9    ,     54.2,         0,      2019,         1,     142, -57 , -58      ,         100,          2, 1)
(668, '1C:C3:AB:B3:7F:08', 1773931970, '2026-03-19T14:52:51.083003',            6.35, 32.8       , 83.9    ,     52.0,         2,      1552,         1,     607, -59 , -60      ,         100,          2, 1)
(669, '1C:C3:AB:B3:F2:84', 1773931974, '2026-03-19T14:52:54.635500',            6.1 , 31.5       , 53.0    ,     54.2,         0,      2019,         1,     143, -56 , -59      ,         100,          2, 1)
(670, '1C:C3:AB:B3:7F:08', 1773931980, '2026-03-19T14:53:00.999789',            6.35, 32.7       , 78.4    ,     52.1,         2,      1586,         1,     608, -55 , -54      ,         100,          2, 1)
(671, '1C:C3:AB:B3:F2:84', 1773931984, '2026-03-19T14:53:04.670836',            6.1 , 31.5       , 53.0    ,     54.3,         0,      2020,         1,     144, -64 , -59      ,         100,          2, 1)
(672, '1C:C3:AB:B3:7F:08', 1773931990, '2026-03-19T14:53:11.633090',            6.23, 32.7       , 75.0    ,     52.3,         1,      1614,         1,     609, -54 , -71      ,         100,          2, 1)
(673, '1C:C3:AB:B3:F2:84', 1773931994, '2026-03-19T14:53:14.705954',            6.1 , 31.5       , 53.0    ,     54.3,         0,      2022,         1,     145, -56 , -72      ,         100,          2, 1)
(674, '1C:C3:AB:B3:7F:08', 1773932001, '2026-03-19T14:53:21.669400',            6.23, 32.7       , 71.5    ,     52.4,         1,      1631,         1,     610, -59 , -55      ,         100,          2, 1)
(675, '1C:C3:AB:B3:F2:84', 1773932004, '2026-03-19T14:53:24.344123',            6.1 , 31.5       , 53.0    ,     54.3,         0,      2022,         1,     146, -60 , -58      ,         100,          2, 1)
(676, '1C:C3:AB:B3:7F:08', 1773932011, '2026-03-19T14:53:31.704806',            6.1 , 32.7       , 68.5    ,     52.5,         0,      1648,         1,     611, -55 , -57      ,         100,          2, 1)
(677, '1C:C3:AB:B3:F2:84', 1773932014, '2026-03-19T14:53:34.686164',            6.1 , 31.5       , 52.9    ,     54.3,         0,      2021,         1,     147, -54 , -56      ,         100,          2, 1)
(678, '1C:C3:AB:B3:7F:08', 1773932021, '2026-03-19T14:53:41.642442',            6.1 , 32.7       , 65.3    ,     52.5,         0,      1658,         1,     612, -60 , -57      ,         100,          2, 1)
(679, '1C:C3:AB:B3:F2:84', 1773932024, '2026-03-19T14:53:44.914781',            6.1 , 31.5       , 52.9    ,     54.3,         0,      2021,         1,     148, -60 , -63      ,         100,          2, 1)
(680, '1C:C3:AB:B3:7F:08', 1773932031, '2026-03-19T14:53:51.775250',            6.1 , 32.7       , 62.9    ,     52.6,         0,      1670,         1,     613, -58 , -61      ,         100,          2, 1)
(681, '1C:C3:AB:B3:F2:84', 1773932034, '2026-03-19T14:53:55.154587',            6.1 , 31.5       , 52.9    ,     54.3,         0,      2022,         1,     149, -61 , -56      ,         100,          2, 1)
(682, '1C:C3:AB:B3:7F:08', 1773932041, '2026-03-19T14:54:01.431355',            6.1 , 32.7       , 60.9    ,     52.6,         0,      1679,         1,     614, -52 , -56      ,         100,          2, 1)
(683, '1C:C3:AB:B3:F2:84', 1773932044, '2026-03-19T14:54:05.291923',            6.1 , 31.5       , 52.9    ,     54.3,         0,      2023,         1,     150, -60 , -60      ,         100,          2, 1)
(684, '1C:C3:AB:B3:7F:08', 1773932051, '2026-03-19T14:54:11.583567',            6.1 , 32.7       , 59.9    ,     52.7,         0,      1683,         1,     615, -58 , -55      ,         100,          2, 1)
(685, '1C:C3:AB:B3:F2:84', 1773932054, '2026-03-19T14:54:15.448290',            6.1 , 31.5       , 52.9    ,     54.3,         0,      2023,         1,     151, -58 , -61      ,         100,          2, 1)
(686, '1C:C3:AB:B3:7F:08', 1773932061, '2026-03-19T14:54:21.690473',            6.1 , -999.0     , -999.0  ,     52.7,         0,      1689,         1,     616, -57 , -58      ,         100,          2, 1)
(687, '1C:C3:AB:B3:F2:84', 1773932064, '2026-03-19T14:54:24.761065',            6.1 , 31.5       , 52.9    ,     54.3,         0,      2023,         1,     152, -61 , -64      ,         100,          2, 1)
(688, '1C:C3:AB:B3:7F:08', 1773932071, '2026-03-19T14:54:31.834877',            6.1 , 32.7       , 57.5    ,     52.7,         0,      1695,         1,     617, -56 , -59      ,         100,          2, 1)
(689, '1C:C3:AB:B3:F2:84', 1773932074, '2026-03-19T14:54:34.803114',            6.1 , 31.5       , 52.9    ,     54.3,         0,      2024,         1,     153, -62 , -65      ,         100,          2, 1)
(690, '1C:C3:AB:B3:7F:08', 1773932081, '2026-03-19T14:54:42.362642',            6.1 , 32.7       , 56.5    ,     52.8,         0,      1701,         1,     618, -60 , -64      ,         100,          2, 1)
(691, '1C:C3:AB:B3:F2:84', 1773932084, '2026-03-19T14:54:45.436380',            6.1 , 31.5       , 52.9    ,     54.3,         0,      2025,         1,     154, -59 , -60      ,         100,          2, 1)
(692, '1C:C3:AB:B3:7F:08', 1773932091, '2026-03-19T14:54:52.329727',            6.1 , 32.7       , 55.8    ,     52.8,         0,      1706,         1,     619, -60 , -61      ,         100,          2, 1)
(693, '1C:C3:AB:B3:F2:84', 1773932094, '2026-03-19T14:54:55.200462',            6.1 , 31.5       , 52.9    ,     54.3,         0,      2026,         1,     155, -57 , -61      ,         100,          2, 1)
(694, '1C:C3:AB:B3:7F:08', 1773932101, '2026-03-19T14:55:01.982010',            6.1 , 32.7       , 55.4    ,     52.8,         0,      1709,         1,     620, -60 , -63      ,         100,          2, 1)
(695, '1C:C3:AB:B3:F2:84', 1773932104, '2026-03-19T14:55:05.208130',            6.1 , 31.5       , 52.8    ,     54.3,         0,      2030,         1,     156, -58 , -60      ,         100,          2, 1)
